run_id,floor,floor_type,encounter,turns,damage_taken,hp_healed,current_hp,max_hp,gold,monster_count,cards_offered_count,card_picked,card_picked_name,potions_used_count,potions_gained_count
1781734701,42,shop,,0,0,63,86,86,3,0,6,,,0,1
1781734701,43,elite,ENCOUNTER.KNIGHTS_ELITE,5,21,1,66,87,57,3,3,CARD.PATTER,Patter,1,0
1781734701,44,rest_site,,0,0,0,66,87,57,0,0,,,0,0
1781734701,45,boss,ENCOUNTER.TEST_SUBJECT_BOSS,13,60,1,7,88,57,1,0,,,1,0
1781655681,1,ancient,EVENT.NEOW,0,0,60,60,63,99,0,0,,,0,2
1781655681,2,monster,ENCOUNTER.SLUDGE_SPINNER_WEAK,4,7,0,53,63,114,1,3,CARD.GLOW,Glow,0,0
1781655681,3,monster,ENCOUNTER.TOADPOLES_WEAK,4,4,0,49,63,127,2,3,CARD.SPECTRUM_SHIFT,Spectrum Shift,0,0
1781655681,4,unknown,EVENT.WATERLOGGED_SCRIPTORIUM,0,0,0,49,63,28,0,0,,,0,0
1781655681,5,shop,,0,0,0,49,63,28,0,7,,,0,0
1781655681,6,unknown,EVENT.SUNKEN_STATUE,0,0,0,49,63,28,0,0,,,0,0
1781655681,7,rest_site,,0,0,0,49,63,28,0,0,,,0,0
1781655681,8,unknown,,0,0,0,49,63,64,0,0,,,0,0
1781655681,9,unknown,EVENT.SELF_HELP_BOOK,0,0,0,49,63,64,0,0,,,0,0
1781655681,10,treasure,,0,0,0,49,63,97,0,0,,,0,0
1781655681,11,monster,ENCOUNTER.CORPSE_SLUGS_WEAK,4,12,0,37,63,105,2,3,CARD.CRUSH_UNDER,Crush Under,0,1
1781655681,12,rest_site,,0,0,0,37,63,105,0,0,,,0,0
1781655681,13,unknown,EVENT.ROOM_FULL_OF_CHEESE,0,0,5,42,63,105,0,0,,,0,0
1781655681,14,unknown,ENCOUNTER.GREMLIN_MERC_NORMAL,5,6,5,41,63,65,3,3,CARD.BEGONE,Begone,1,1
1781655681,15,unknown,EVENT.DROWNING_BEACON,0,0,5,46,50,65,0,0,,,0,0
1781655681,16,rest_site,,0,0,0,46,50,65,0,0,,,0,0
1781655681,17,boss,ENCOUNTER.SOUL_FYSH_BOSS,11,21,0,25,50,140,1,3,CARD.NEUTRON_AEGIS,Neutron Aegis,2,1
1781655681,18,ancient,EVENT.PAEL,0,0,20,45,50,140,0,0,,,0,0
1781655681,19,monster,ENCOUNTER.TUNNELER_WEAK,8,21,0,24,50,148,1,3,CARD.GLITTERSTREAM,Glitterstream,0,1
1781655681,20,shop,,0,0,0,24,50,2,0,6,,,0,0
1781655681,21,unknown,EVENT.THE_FUTURE_OF_POTIONS,0,0,5,29,50,2,0,3,CARD.ARSENAL,Arsenal,0,0
1781655681,22,monster,ENCOUNTER.BOWLBUGS_WEAK,5,20,0,9,50,15,2,3,CARD.DEVASTATE,Devastate,0,0
1781655681,23,monster,ENCOUNTER.THE_OBSCURA_NORMAL,4,0,0,9,50,29,2,3,CARD.GLITTERSTREAM,Glitterstream,1,1
1781655681,24,rest_site,,0,0,15,24,50,29,0,0,,,0,0
1781655681,25,elite,ENCOUNTER.INFESTED_PRISMS_ELITE,7,17,0,7,50,59,1,3,CARD.PATTER,Patter,1,0
1781655681,26,treasure,,0,0,0,7,50,92,0,0,,,0,0
1781655681,27,rest_site,,0,0,15,22,50,92,0,0,,,0,0
1781655681,28,monster,ENCOUNTER.EXOSKELETONS_NORMAL,4,1,0,21,50,105,4,3,CARD.DEVASTATE,Devastate,0,1
1781655681,29,rest_site,,0,0,15,36,50,105,0,0,,,0,0
1781655681,30,unknown,EVENT.AMALGAMATOR,0,0,5,41,50,105,0,0,,,0,0
1781655681,31,monster,ENCOUNTER.LOUSE_PROGENITOR_NORMAL,5,10,0,31,50,112,1,3,CARD.SUPERMASSIVE,Supermassive,1,0
1781655681,32,rest_site,,0,0,0,31,50,112,0,0,,,0,0
1781655681,33,boss,ENCOUNTER.KAISER_CRAB_BOSS,4,31,0,0,50,112,2,0,,,0,0
1781655220,1,ancient,EVENT.NEOW,0,0,60,0,0,0,0,0,,,0,0
1781655112,1,ancient,EVENT.NEOW,0,0,60,60,75,99,0,0,,,0,0
1781649462,1,ancient,EVENT.NEOW,0,0,52,52,54,99,0,0,,,0,0
1781649462,2,monster,ENCOUNTER.SLUDGE_SPINNER_WEAK,5,0,0,52,54,113,1,3,CARD.DRAIN_POWER,Drain Power,0,1
1781649462,3,monster,ENCOUNTER.TOADPOLES_WEAK,5,1,0,51,54,123,2,3,CARD.LEGION_OF_BONE,Legion Of Bone,0,0
1781649462,4,unknown,EVENT.DOORS_OF_LIGHT_AND_DARK,0,0,0,51,54,123,0,0,,,0,0
1781649462,5,unknown,EVENT.DROWNING_BEACON,0,10,0,41,41,123,0,0,,,0,0
1781649462,6,unknown,EVENT.SPIRALING_WHIRLPOOL,0,0,0,41,41,123,0,0,,,0,0
1781649462,7,elite,ENCOUNTER.TERROR_EEL_ELITE,9,5,0,36,41,166,1,3,CARD.NO_ESCAPE,No Escape,1,1
1781649462,8,rest_site,,0,0,0,36,41,166,0,0,,,0,0
1781649462,9,treasure,,0,0,0,36,41,231,0,0,,,0,0
1781649462,10,rest_site,,0,0,0,36,41,231,0,0,,,0,0
1781649462,11,elite,ENCOUNTER.SKULKING_COLONY_ELITE,6,0,0,36,41,277,1,3,CARD.DEFY,Defy,0,0
1781649462,12,shop,,0,0,0,36,41,105,0,5,,,0,0
1781649462,13,monster,ENCOUNTER.CORPSE_SLUGS_WEAK,3,0,0,36,41,127,2,6,CARD.HANG,Hang,0,1
1781649462,14,elite,ENCOUNTER.PHANTASMAL_GARDENERS_ELITE,6,3,0,33,41,173,4,3,CARD.INVOKE,Invoke,1,1
1781649462,15,rest_site,,0,0,0,33,41,173,0,0,,,0,0
1781649462,16,boss,ENCOUNTER.WATERFALL_GIANT_BOSS,9,19,0,14,41,298,1,3,CARD.DEMESNE,Demesne,1,0
1781649462,17,ancient,EVENT.PAEL,0,0,21,35,41,298,0,0,,,0,0
1781649462,18,monster,ENCOUNTER.BOWLBUGS_WEAK,5,3,0,32,41,311,2,6,CARD.GRAVE_WARDEN,Grave Warden,0,0
1781649462,19,unknown,EVENT.POTION_COURIER,0,0,0,32,41,311,0,0,,,0,2
1781649462,20,unknown,EVENT.RANWID_THE_ELDER,0,0,0,32,41,311,0,0,,,0,0
1781649462,21,monster,ENCOUNTER.TUNNELER_WEAK,3,0,0,32,41,324,1,3,CARD.INVOKE,Invoke,0,0
1781649462,22,monster,ENCOUNTER.BOWLBUGS_NORMAL,4,9,0,23,41,337,3,3,CARD.WISP,Wisp,0,0
1781649462,23,rest_site,,0,0,0,23,41,337,0,0,,,0,0
1781649462,24,treasure,,0,0,0,23,41,390,0,0,,,0,0
1781649462,25,rest_site,,0,0,0,23,41,390,0,0,,,0,0
1781649462,26,unknown,EVENT.LOST_WISP,0,0,0,23,41,456,0,0,,,0,0
1781649462,27,shop,,0,0,0,23,41,124,0,4,,,2,1
1781649462,28,unknown,EVENT.SYMBIOTE,0,0,0,23,41,124,0,0,,,0,0
1781649462,29,elite,ENCOUNTER.INFESTED_PRISMS_ELITE,4,18,0,5,41,176,1,3,CARD.UNDEATH,Undeath,2,4
1781649462,30,rest_site,,0,0,27,32,41,176,0,0,,,0,0
1781649462,31,boss,ENCOUNTER.KAISER_CRAB_BOSS,7,8,0,24,41,301,2,3,CARD.DEVOUR_LIFE,Devour Life,3,0
1781649462,32,ancient,EVENT.VAKUU,0,0,13,37,41,301,0,0,,,0,0
1781649462,33,monster,ENCOUNTER.TURRET_OPERATOR_WEAK,3,0,0,37,41,317,2,3,CARD.FETCH,Fetch,0,1
1781649462,34,unknown,EVENT.ROUND_TEA_PARTY,0,11,0,26,41,317,0,0,,,0,0
1781649462,35,monster,ENCOUNTER.DEVOTED_SCULPTOR_WEAK,4,3,0,23,41,334,1,3,CARD.AFTERLIFE,Afterlife,0,1
1781649462,36,shop,,0,0,0,23,41,29,0,7,,,0,0
1781649462,37,unknown,EVENT.THIS_OR_THAT,0,0,0,23,41,29,0,0,,,0,0
1781649462,38,treasure,,0,0,0,23,41,87,0,0,,,0,0
1781649462,39,elite,ENCOUNTER.MECHA_KNIGHT_ELITE,6,7,0,16,41,132,1,3,CARD.WISP,Wisp,0,0
1781649462,40,rest_site,,0,0,25,41,41,132,0,0,,,0,0
1781649462,41,shop,,0,0,0,41,41,9,0,6,,,0,1
1781649462,42,unknown,EVENT.SELF_HELP_BOOK,0,0,0,41,41,9,0,0,,,0,0
1781649462,43,elite,ENCOUNTER.KNIGHTS_ELITE,5,3,0,38,41,61,3,3,,,0,0
1781649462,44,rest_site,,0,0,0,38,41,61,0,0,,,0,0
1781649462,45,boss,ENCOUNTER.TEST_SUBJECT_BOSS,7,12,2,28,41,61,1,0,,,4,0
1781639902,1,ancient,EVENT.NEOW,0,0,56,56,70,99,0,0,,,0,0
1781639902,2,monster,ENCOUNTER.CORPSE_SLUGS_WEAK,6,3,0,53,70,106,2,3,CARD.ACROBATICS,Acrobatics,0,1
1781639902,3,monster,ENCOUNTER.SEAPUNK_WEAK,4,0,0,53,70,114,1,3,CARD.DAGGER_THROW,Dagger Throw,0,0
1781639902,4,monster,ENCOUNTER.SLUDGE_SPINNER_WEAK,3,1,0,52,70,127,1,3,CARD.BACKSTAB,Backstab,0,1
1781639902,5,monster,ENCOUNTER.CORPSE_SLUGS_NORMAL,7,8,0,44,70,134,3,3,CARD.DEADLY_POISON,Deadly Poison,0,0
1781639902,6,shop,,0,0,0,44,70,60,0,6,,,0,0
1781639902,7,rest_site,,0,0,0,44,70,60,0,0,,,0,0
1781639902,8,unknown,EVENT.DROWNING_BEACON,0,0,0,44,57,60,0,0,,,0,0
1781639902,9,rest_site,,0,0,0,44,57,60,0,0,,,0,0
1781639902,10,treasure,,0,0,0,44,57,99,0,0,,,0,0
1781639902,11,monster,ENCOUNTER.LIVING_FOG_NORMAL,5,12,0,32,57,107,1,3,CARD.BOUNCING_FLASK,Bouncing Flask,0,0
1781639902,12,unknown,EVENT.WATERLOGGED_SCRIPTORIUM,0,0,0,32,57,8,0,0,,,0,0
1781639902,13,rest_site,,0,0,0,32,57,8,0,0,,,0,0
1781639902,14,elite,ENCOUNTER.SKULKING_COLONY_ELITE,5,15,0,17,57,40,1,3,CARD.DODGE_AND_ROLL,Dodge And Roll,0,0
1781639902,15,monster,ENCOUNTER.TWO_TAILED_RATS_NORMAL,4,5,0,12,57,49,3,3,CARD.HAND_TRICK,Hand Trick,0,0
1781639902,16,rest_site,,0,0,17,29,57,49,0,0,,,0,0
1781639902,17,boss,ENCOUNTER.SOUL_FYSH_BOSS,8,18,0,11,57,124,1,3,CARD.MURDER,Murder,0,0
1781639902,18,ancient,EVENT.OROBAS,0,0,36,47,57,124,0,0,,,0,0
1781639902,19,monster,ENCOUNTER.EXOSKELETONS_WEAK,5,1,0,46,57,138,3,3,CARD.DEADLY_POISON,Deadly Poison,0,0
1781639902,20,monster,ENCOUNTER.THIEVING_HOPPER_WEAK,4,12,0,34,57,148,1,3,CARD.DODGE_AND_ROLL,Dodge And Roll,0,0
1781639902,21,unknown,EVENT.BUGSLAYER,0,0,0,34,57,148,0,0,,,0,0
1781639902,22,unknown,EVENT.COLOSSAL_FLOWER,0,5,0,29,57,223,0,0,,,0,0
1781639902,23,monster,ENCOUNTER.SLUMBERING_BEETLE_NORMAL,8,26,0,3,57,236,3,3,,,1,0
1781639902,24,rest_site,,0,0,17,20,57,236,0,0,,,0,0
1781639902,25,monster,ENCOUNTER.SPINY_TOAD_NORMAL,5,8,0,12,57,251,1,3,CARD.BLADE_OF_INK,Blade Of Ink,0,1
1781639902,26,treasure,,0,0,0,12,57,284,0,0,,,0,0
1781639902,27,rest_site,,0,0,0,12,57,284,0,0,,,0,0
1781639902,28,unknown,EVENT.SPIRIT_GRAFTER,0,0,25,37,57,284,0,0,,,0,0
1781639902,29,rest_site,,0,0,0,37,57,284,0,0,,,0,0
1781639902,30,elite,ENCOUNTER.INFESTED_PRISMS_ELITE,4,13,7,31,64,315,1,3,,,1,1
1781639902,31,unknown,ENCOUNTER.HUNTER_KILLER_NORMAL,5,16,0,15,64,324,1,3,CARD.DEFLECT,Deflect,0,0
1781639902,32,rest_site,,0,0,19,34,64,324,0,0,,,0,0
1781639902,33,boss,ENCOUNTER.THE_INSATIABLE_BOSS,8,17,0,17,64,399,1,3,CARD.ENVENOM,Envenom,2,0
1781639902,34,ancient,EVENT.VAKUU,0,0,37,54,55,399,0,0,,,0,0
1781639902,35,monster,ENCOUNTER.TURRET_OPERATOR_WEAK,6,9,0,45,55,406,2,3,CARD.CALCULATED_GAMBLE,Calculated Gamble,0,0
1781639902,36,unknown,EVENT.POTION_COURIER,0,0,0,45,55,406,0,0,,,0,2
1781639902,37,unknown,ENCOUNTER.SCROLLS_OF_BITING_WEAK,3,8,0,37,51,419,3,3,CARD.CLOAK_AND_DAGGER,Cloak And Dagger,0,0
1781639902,38,unknown,EVENT.REFLECTIONS,0,0,0,37,51,419,0,0,,,0,0
1781639902,39,shop,,0,0,0,37,51,93,0,5,,,2,0
1781639902,40,rest_site,,0,0,0,37,51,93,0,0,,,0,0
1781639902,41,treasure,,0,0,0,37,51,125,0,0,,,0,0
1781639902,42,rest_site,,0,0,0,37,51,125,0,0,,,0,0
1781639902,43,elite,ENCOUNTER.SOUL_NEXUS_ELITE,6,4,2,35,51,152,1,3,CARD.BOUNCING_FLASK,Bouncing Flask,0,1
1781639902,44,rest_site,,0,0,0,35,51,152,0,0,,,0,0
1781639902,45,elite,ENCOUNTER.KNIGHTS_ELITE,6,0,2,37,51,178,3,3,,,1,1
1781639902,46,unknown,ENCOUNTER.GLOBE_HEAD_NORMAL,4,1,2,38,51,185,1,3,CARD.BULLET_TIME,Bullet Time,1,1
1781639902,47,rest_site,,0,0,0,38,51,185,0,0,,,0,0
1781639902,48,boss,ENCOUNTER.QUEEN_BOSS,10,40,2,0,51,185,2,0,,,1,0
1781639066,1,ancient,EVENT.NEOW,0,0,56,56,70,249,0,0,,,0,0
1781639066,2,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK,5,1,0,55,70,261,1,3,CARD.PREPARED,Prepared,0,0
1781639066,3,monster,ENCOUNTER.NIBBITS_WEAK,6,0,0,55,70,274,1,3,CARD.BOUNCING_FLASK,Bouncing Flask,0,0
1781639066,4,monster,ENCOUNTER.SLIMES_WEAK,5,1,0,54,70,285,3,3,CARD.SUCKER_PUNCH,Sucker Punch,0,0
1781639066,5,unknown,EVENT.SAPPHIRE_SEED,0,0,0,54,70,285,0,0,,,0,0
1781639066,6,monster,ENCOUNTER.INKLETS_NORMAL,5,3,0,51,70,293,3,3,CARD.UNTOUCHABLE,Untouchable,0,0
1781639066,7,elite,ENCOUNTER.PHROG_PARASITE_ELITE,12,47,0,4,70,321,1,3,CARD.LEG_SWEEP,Leg Sweep,0,1
1781639066,8,monster,ENCOUNTER.OVERGROWTH_CRAWLERS,6,0,0,4,70,328,2,3,CARD.BACKFLIP,Backflip,1,1
1781639066,9,unknown,ENCOUNTER.SLITHERING_STRANGLER_NORMAL,2,4,0,0,70,328,2,0,,,1,0
1781569168,1,ancient,EVENT.NEOW,0,0,60,0,0,0,0,0,,,0,0
1781556560,1,ancient,EVENT.NEOW,0,0,56,56,70,0,0,0,,,0,0
1781556560,2,monster,ENCOUNTER.TOADPOLES_WEAK,4,2,0,54,70,14,2,3,CARD.LEADING_STRIKE,Leading Strike,0,1
1781556560,3,monster,ENCOUNTER.CORPSE_SLUGS_WEAK,3,0,0,54,70,24,2,3,CARD.BACKFLIP,Backflip,0,0
1781556560,4,unknown,ENCOUNTER.SLUDGE_SPINNER_WEAK,3,0,0,54,70,31,1,3,CARD.ACCURACY,Accuracy,0,0
1781556560,5,monster,ENCOUNTER.CULTISTS_NORMAL,5,3,0,51,70,46,2,3,CARD.POUNCE,Pounce,0,0
1781556560,6,unknown,EVENT.SUNKEN_TREASURY,0,0,0,51,70,371,0,0,,,0,0
1781556560,7,shop,,0,0,0,51,70,41,0,6,,,0,0
1781556560,8,unknown,EVENT.SLIPPERY_BRIDGE,0,12,0,39,70,41,0,0,,,0,0
1781556560,9,elite,ENCOUNTER.SKULKING_COLONY_ELITE,5,9,0,30,70,72,1,3,CARD.BURST,Burst,0,1
1781556560,10,treasure,,0,0,0,30,70,103,0,0,,,0,0
1781556560,11,rest_site,,0,0,0,30,70,103,0,0,,,0,0
1781556560,12,unknown,ENCOUNTER.FOSSIL_STALKER_NORMAL,3,0,0,30,70,112,1,3,CARD.PREPARED,Prepared,0,0
1781556560,13,unknown,EVENT.PUNCH_OFF,0,8,0,22,70,120,0,3,CARD.DASH,Dash,1,2
1781556560,14,unknown,EVENT.DOORS_OF_LIGHT_AND_DARK,0,0,0,22,70,120,0,0,,,0,0
1781556560,15,elite,ENCOUNTER.PHANTASMAL_GARDENERS_ELITE,4,7,0,15,70,148,4,3,CARD.SERPENT_FORM,Serpent Form,1,0
1781556560,16,rest_site,,0,0,36,51,70,148,0,0,,,0,0
1781556560,17,boss,ENCOUNTER.SOUL_FYSH_BOSS,6,9,0,42,70,223,1,3,CARD.SERPENT_FORM,Serpent Form,0,1
1781556560,18,ancient,EVENT.PAEL,0,0,22,64,70,223,0,0,,,0,0
1781556560,19,monster,ENCOUNTER.BOWLBUGS_WEAK,3,4,0,60,70,238,2,3,CARD.UP_MY_SLEEVE,Up My Sleeve,0,0
1781556560,20,monster,ENCOUNTER.EXOSKELETONS_WEAK,3,0,0,60,70,246,3,3,CARD.CLOAK_AND_DAGGER,Cloak And Dagger,0,0
1781556560,21,unknown,EVENT.THE_LANTERN_KEY,0,20,0,40,70,256,0,3,CARD.UP_MY_SLEEVE,Up My Sleeve,0,1
1781556560,22,monster,ENCOUNTER.THE_OBSCURA_NORMAL,7,12,0,28,70,269,1,3,CARD.UNTOUCHABLE,Untouchable,1,0
1781556560,23,unknown,ENCOUNTER.LOUSE_PROGENITOR_NORMAL,7,15,0,13,70,276,1,3,CARD.FINISHER,Finisher,1,1
1781556560,24,rest_site,,0,0,36,49,70,276,0,0,,,0,0
1781556560,25,elite,ENCOUNTER.DECIMILLIPEDE_ELITE,5,43,0,6,70,306,3,3,CARD.BACKSTAB,Backstab,1,0
1781556560,26,treasure,,0,0,0,6,70,339,0,0,,,0,0
1781556560,27,shop,,0,0,0,6,70,30,0,5,,,0,0
1781556560,28,rest_site,,0,0,36,42,70,30,0,0,,,0,0
1781556560,29,monster,ENCOUNTER.BOWLBUGS_NORMAL,3,3,0,39,70,44,3,3,CARD.PREPARED,Prepared,0,0
1781556560,30,elite,ENCOUNTER.ENTOMANCER_ELITE,5,20,0,19,70,76,1,3,CARD.UNTOUCHABLE,Untouchable,0,1
1781556560,31,monster,ENCOUNTER.CHOMPERS_NORMAL,2,0,0,19,70,87,2,3,CARD.HAND_TRICK,Hand Trick,0,0
1781556560,32,rest_site,,0,0,36,55,70,87,0,0,,,0,0
1781556560,33,boss,ENCOUNTER.KNOWLEDGE_DEMON_BOSS,8,42,0,0,0,0,1,0,,,1,0
1781550252,1,ancient,EVENT.NEOW,0,0,56,0,0,0,0,0,,,0,0
1781550226,1,ancient,EVENT.NEOW,0,0,56,0,70,99,0,0,,,0,0
1781549277,1,ancient,EVENT.NEOW,0,0,56,56,70,99,0,2,,,0,0
1781549277,2,monster,ENCOUNTER.SLIMES_WEAK,6,6,0,50,70,111,3,3,CARD.PIERCING_WAIL,Piercing Wail,0,1
1781549277,3,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK,4,4,0,46,70,126,1,3,CARD.HAZE,Haze,0,1
1781549277,4,unknown,EVENT.ROOM_FULL_OF_CHEESE,0,0,0,46,70,126,0,0,,,0,0
1781549277,5,monster,ENCOUNTER.NIBBITS_WEAK,4,0,0,46,70,141,1,3,CARD.FLICK_FLACK,Flick Flack,0,0
1781549277,6,monster,ENCOUNTER.INKLETS_NORMAL,4,2,0,44,70,156,3,3,CARD.REFLEX,Reflex,0,0
1781549277,7,rest_site,,0,0,0,44,70,156,0,0,,,0,0
1781549277,8,shop,,0,0,0,44,70,35,0,5,,,0,0
1781549277,9,rest_site,,0,0,0,44,70,35,0,0,,,0,0
1781549277,10,treasure,,0,0,0,44,70,71,0,0,,,0,0
1781549277,11,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE,6,20,0,24,70,102,1,3,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,1,1
1781549277,12,rest_site,,0,0,0,24,70,102,0,0,,,0,0
1781549277,13,unknown,ENCOUNTER.OVERGROWTH_CRAWLERS,6,0,0,24,70,111,2,3,CARD.PREPARED,Prepared,1,0
1781549277,14,unknown,EVENT.THIS_OR_THAT,0,0,0,24,70,111,0,0,,,0,0
1781549277,15,elite,ENCOUNTER.BYRDONIS_ELITE,6,24,0,0,70,111,1,0,,,0,0
1781548805,1,ancient,EVENT.NEOW,0,0,56,56,70,99,0,0,,,0,0
1781548805,2,monster,ENCOUNTER.SLIMES_WEAK,6,0,0,56,70,110,3,3,CARD.ESCAPE_PLAN,Escape Plan,0,0
1781548805,3,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK,8,0,0,56,70,124,1,3,CARD.TACTICIAN,Tactician,0,0
1781548805,4,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK,6,0,0,56,70,138,1,3,CARD.OUTBREAK,Outbreak,0,0
1781548805,5,unknown,EVENT.JUNGLE_MAZE_ADVENTURE,0,18,0,38,70,278,0,0,,,0,0
1781548805,6,unknown,EVENT.THIS_OR_THAT,0,0,0,38,70,278,0,0,,,0,0
1781548805,7,rest_site,,0,0,0,38,70,278,0,0,,,0,0
1781548805,8,monster,ENCOUNTER.FLYCONID_NORMAL,5,38,0,0,70,278,2,0,,,0,0
1781484745,1,ancient,EVENT.NEOW,0,16,56,40,70,99,0,0,,,0,0
1781484745,2,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK,6,0,0,40,70,107,1,3,CARD.BACKFLIP,Backflip,0,0
1781484745,3,monster,ENCOUNTER.SLIMES_WEAK,8,0,0,40,70,119,3,3,CARD.REFLEX,Reflex,0,1
1781484745,4,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK,6,0,0,40,70,130,1,3,CARD.DAGGER_SPRAY,Dagger Spray,0,0
1781484745,5,unknown,EVENT.UNREST_SITE,0,0,0,40,62,130,0,0,,,0,0
1781484745,6,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL,6,2,0,38,62,138,1,6,CARD.HIDDEN_DAGGERS,Hidden Daggers,1,0
1781484745,7,rest_site,,0,0,0,38,62,138,0,0,,,0,0
1781484745,8,monster,ENCOUNTER.MAWLER_NORMAL,8,10,0,28,62,145,1,6,CARD.DEADLY_POISON,Deadly Poison,0,1
1781484745,9,rest_site,,0,0,18,46,62,145,0,0,,,0,0
1781484745,10,treasure,,0,0,0,46,62,183,0,0,,,0,0
1781484745,11,elite,ENCOUNTER.BYRDONIS_ELITE,4,2,0,44,62,216,1,3,CARD.ACCELERANT,Accelerant,1,0
1781484745,12,rest_site,,0,0,0,44,62,216,0,0,,,0,0
1781484745,13,unknown,EVENT.WHISPERING_HOLLOW,0,9,0,35,62,216,0,0,,,0,0
1781484745,14,monster,ENCOUNTER.OVERGROWTH_CRAWLERS,6,12,0,23,62,226,2,6,CARD.DAGGER_THROW,Dagger Throw,0,0
1781484745,15,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL,3,1,0,22,62,234,1,6,CARD.DEADLY_POISON,Deadly Poison,0,1
1781484745,16,rest_site,,0,0,18,40,62,234,0,0,,,0,0
1781484745,17,boss,ENCOUNTER.VANTOM_BOSS,7,10,0,30,62,309,1,3,CARD.MASTER_PLANNER,Master Planner,1,1
1781484745,18,ancient,EVENT.OROBAS,0,0,25,55,62,309,0,0,,,0,0
1781484745,19,monster,ENCOUNTER.TUNNELER_WEAK,5,4,0,51,62,318,1,6,CARD.HAZE,Haze,0,0
1781484745,20,shop,,0,0,0,51,62,65,0,5,,,0,0
1781484745,21,monster,ENCOUNTER.BOWLBUGS_WEAK,2,3,0,48,62,72,2,6,CARD.BACKFLIP,Backflip,0,1
1781484745,22,monster,ENCOUNTER.EXOSKELETONS_NORMAL,5,12,0,36,62,82,4,6,CARD.ESCAPE_PLAN,Escape Plan,0,0
1781484745,23,monster,ENCOUNTER.OVICOPTER_NORMAL,4,8,0,28,62,94,1,6,CARD.ADRENALINE,Adrenaline,0,0
1781484745,24,rest_site,,0,0,0,28,62,94,0,0,,,0,0
1781484745,25,elite,ENCOUNTER.INFESTED_PRISMS_ELITE,3,3,0,25,62,127,1,3,CARD.HAND_TRICK,Hand Trick,1,1
1781484745,26,treasure,,0,0,14,39,76,164,0,0,,,0,0
1781484745,27,unknown,ENCOUNTER.MYTES_NORMAL,3,0,0,39,76,173,2,6,CARD.FOOTWORK,Footwork,0,0
1781484745,28,elite,ENCOUNTER.ENTOMANCER_ELITE,3,18,0,21,76,201,1,3,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,1,0
1781484745,29,rest_site,,0,0,22,43,76,201,0,0,,,0,0
1781484745,30,elite,ENCOUNTER.DECIMILLIPEDE_ELITE,4,16,0,27,76,232,3,3,,,0,1
1781484745,31,shop,,0,0,0,27,76,76,0,6,,,0,1
1781484745,32,rest_site,,0,0,22,49,76,76,0,0,,,0,0
1781484745,33,boss,ENCOUNTER.KNOWLEDGE_DEMON_BOSS,5,14,0,35,76,151,1,3,CARD.ENVENOM,Envenom,1,1
1781484745,34,ancient,EVENT.TANX,0,0,32,67,76,151,0,0,,,0,0
1781484745,35,monster,ENCOUNTER.TURRET_OPERATOR_WEAK,2,5,0,62,76,160,2,6,CARD.POISONED_STAB,Poisoned Stab,0,0
1781484745,36,shop,,0,0,0,62,76,9,0,6,,,0,0
1781484745,37,unknown,EVENT.SYMBIOTE,0,0,0,62,76,9,0,0,,,0,0
1781484745,38,unknown,EVENT.SELF_HELP_BOOK,0,0,0,62,76,9,0,0,,,0,0
1781484745,39,unknown,EVENT.THE_FUTURE_OF_POTIONS,0,0,0,62,76,9,0,3,,,0,0
1781484745,40,elite,ENCOUNTER.KNIGHTS_ELITE,5,23,0,39,76,41,3,3,CARD.BUBBLE_BUBBLE,Bubble Bubble,0,0
1781484745,41,treasure,,0,0,0,39,76,74,0,0,,,0,0
1781484745,42,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK,2,0,0,39,76,86,3,6,,,0,1
1781484745,43,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL,2,0,0,39,76,99,3,6,CARD.TACTICIAN,Tactician,0,0
1781484745,44,rest_site,,0,0,0,39,76,99,0,0,,,0,0
1781484745,45,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL,4,1,0,38,76,114,2,6,CARD.BUBBLE_BUBBLE,Bubble Bubble,0,0
1781484745,46,shop,,0,0,0,38,76,41,0,7,,,0,1
1781484745,47,rest_site,,0,0,22,60,76,41,0,0,,,0,0
1781484745,48,boss,ENCOUNTER.DOORMAKER_BOSS,5,60,0,0,76,41,1,0,,,0,0
1781217192,1,ancient,EVENT.NEOW,0,0,60,60,75,99,0,3,CARD.ASTRAL_PULSE,Astral Pulse,0,1
1781217192,2,monster,ENCOUNTER.NIBBITS_WEAK,5,11,0,49,75,112,1,3,CARD.GLOW,Glow,0,1
1781217192,3,unknown,EVENT.AROMA_OF_CHAOS,0,0,0,49,75,112,0,0,,,0,0
1781217192,4,monster,ENCOUNTER.SLIMES_WEAK,5,4,0,45,75,151,3,3,CARD.REFLECT,Reflect,0,0
