run_id,floor,offer_position,card_id,card_name,picked,picked_card_id,picked_card_name,floor_type,encounter
1781549277,5,1,CARD.FLICK_FLACK,Flick Flack,True,CARD.FLICK_FLACK,Flick Flack,monster,ENCOUNTER.NIBBITS_WEAK
1781549277,5,2,CARD.CLOAK_AND_DAGGER,Cloak And Dagger,False,CARD.FLICK_FLACK,Flick Flack,monster,ENCOUNTER.NIBBITS_WEAK
1781549277,5,3,CARD.SUCKER_PUNCH,Sucker Punch,False,CARD.FLICK_FLACK,Flick Flack,monster,ENCOUNTER.NIBBITS_WEAK
1781549277,6,1,CARD.REFLEX,Reflex,True,CARD.REFLEX,Reflex,monster,ENCOUNTER.INKLETS_NORMAL
1781549277,6,2,CARD.SUCKER_PUNCH,Sucker Punch,False,CARD.REFLEX,Reflex,monster,ENCOUNTER.INKLETS_NORMAL
1781549277,6,3,CARD.SLICE,Slice,False,CARD.REFLEX,Reflex,monster,ENCOUNTER.INKLETS_NORMAL
1781549277,8,1,CARD.FLICK_FLACK,Flick Flack,False,,,shop,
1781549277,8,2,CARD.ASSASSINATE,Assassinate,False,,,shop,
1781549277,8,3,CARD.TACTICIAN,Tactician,False,,,shop,
1781549277,8,4,CARD.RESTLESSNESS,Restlessness,False,,,shop,
1781549277,8,5,CARD.ANOINTED,Anointed,False,,,shop,
1781549277,11,1,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,True,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781549277,11,2,CARD.FOLLOW_THROUGH,Follow Through,False,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781549277,11,3,CARD.ANTICIPATE,Anticipate,False,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781549277,13,1,CARD.PREPARED,Prepared,True,CARD.PREPARED,Prepared,unknown,ENCOUNTER.OVERGROWTH_CRAWLERS
1781549277,13,2,CARD.DEFLECT,Deflect,False,CARD.PREPARED,Prepared,unknown,ENCOUNTER.OVERGROWTH_CRAWLERS
1781549277,13,3,CARD.SKEWER,Skewer,False,CARD.PREPARED,Prepared,unknown,ENCOUNTER.OVERGROWTH_CRAWLERS
1781548805,2,1,CARD.ESCAPE_PLAN,Escape Plan,True,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.SLIMES_WEAK
1781548805,2,2,CARD.FLICK_FLACK,Flick Flack,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.SLIMES_WEAK
1781548805,2,3,CARD.PIERCING_WAIL,Piercing Wail,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.SLIMES_WEAK
1781548805,3,1,CARD.TACTICIAN,Tactician,True,CARD.TACTICIAN,Tactician,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781548805,3,2,CARD.POISONED_STAB,Poisoned Stab,False,CARD.TACTICIAN,Tactician,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781548805,3,3,CARD.DODGE_AND_ROLL,Dodge And Roll,False,CARD.TACTICIAN,Tactician,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781548805,4,1,CARD.OUTBREAK,Outbreak,True,CARD.OUTBREAK,Outbreak,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781548805,4,2,CARD.LEG_SWEEP,Leg Sweep,False,CARD.OUTBREAK,Outbreak,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781548805,4,3,CARD.ANTICIPATE,Anticipate,False,CARD.OUTBREAK,Outbreak,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781484745,2,1,CARD.BACKFLIP,Backflip,True,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781484745,2,2,CARD.POISONED_STAB,Poisoned Stab,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781484745,2,3,CARD.PHANTOM_BLADES,Phantom Blades,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.SHRINKER_BEETLE_WEAK
1781484745,3,1,CARD.REFLEX,Reflex,True,CARD.REFLEX,Reflex,monster,ENCOUNTER.SLIMES_WEAK
1781484745,3,2,CARD.TACTICIAN,Tactician,False,CARD.REFLEX,Reflex,monster,ENCOUNTER.SLIMES_WEAK
1781484745,3,3,CARD.DEFLECT,Deflect,False,CARD.REFLEX,Reflex,monster,ENCOUNTER.SLIMES_WEAK
1781484745,4,1,CARD.DAGGER_SPRAY,Dagger Spray,True,CARD.DAGGER_SPRAY,Dagger Spray,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781484745,4,2,CARD.CLOAK_AND_DAGGER,Cloak And Dagger,False,CARD.DAGGER_SPRAY,Dagger Spray,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781484745,4,3,CARD.DEFLECT,Deflect,False,CARD.DAGGER_SPRAY,Dagger Spray,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781484745,6,1,CARD.ACCELERANT,Accelerant,False,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,6,2,CARD.FLICK_FLACK,Flick Flack,False,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,6,3,CARD.CLOAK_AND_DAGGER,Cloak And Dagger,False,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,6,4,CARD.HIDDEN_DAGGERS,Hidden Daggers,True,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,6,5,CARD.BLADE_DANCE,Blade Dance,False,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,6,6,CARD.SPEEDSTER,Speedster,False,CARD.HIDDEN_DAGGERS,Hidden Daggers,monster,ENCOUNTER.CUBEX_CONSTRUCT_NORMAL
1781484745,8,1,CARD.DEADLY_POISON,Deadly Poison,True,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,8,2,CARD.TACTICIAN,Tactician,False,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,8,3,CARD.HIDDEN_DAGGERS,Hidden Daggers,False,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,8,4,CARD.DEADLY_POISON,Deadly Poison,True,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,8,5,CARD.FLICK_FLACK,Flick Flack,False,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,8,6,CARD.CALCULATED_GAMBLE,Calculated Gamble,False,CARD.DEADLY_POISON,Deadly Poison,monster,ENCOUNTER.MAWLER_NORMAL
1781484745,11,1,CARD.ACCELERANT,Accelerant,True,CARD.ACCELERANT,Accelerant,elite,ENCOUNTER.BYRDONIS_ELITE
1781484745,11,2,CARD.PREPARED,Prepared,False,CARD.ACCELERANT,Accelerant,elite,ENCOUNTER.BYRDONIS_ELITE
1781484745,11,3,CARD.DEFLECT,Deflect,False,CARD.ACCELERANT,Accelerant,elite,ENCOUNTER.BYRDONIS_ELITE
1781484745,14,1,CARD.DAGGER_THROW,Dagger Throw,True,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,14,2,CARD.SLICE,Slice,False,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,14,3,CARD.FLICK_FLACK,Flick Flack,False,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,14,4,CARD.FOLLOW_THROUGH,Follow Through,False,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,14,5,CARD.SLICE,Slice,False,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,14,6,CARD.PINPOINT,Pinpoint,False,CARD.DAGGER_THROW,Dagger Throw,monster,ENCOUNTER.OVERGROWTH_CRAWLERS
1781484745,15,1,CARD.DEADLY_POISON,Deadly Poison,True,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,15,2,CARD.NIGHTMARE,Nightmare,False,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,15,3,CARD.BACKSTAB,Backstab,False,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,15,4,CARD.SPEEDSTER,Speedster,False,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,15,5,CARD.RICOCHET,Ricochet,False,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,15,6,CARD.TACTICIAN,Tactician,False,CARD.DEADLY_POISON,Deadly Poison,unknown,ENCOUNTER.VINE_SHAMBLER_NORMAL
1781484745,17,1,CARD.MASTER_PLANNER,Master Planner,True,CARD.MASTER_PLANNER,Master Planner,boss,ENCOUNTER.VANTOM_BOSS
1781484745,17,2,CARD.MURDER,Murder,False,CARD.MASTER_PLANNER,Master Planner,boss,ENCOUNTER.VANTOM_BOSS
1781484745,17,3,CARD.CORROSIVE_WAVE,Corrosive Wave,False,CARD.MASTER_PLANNER,Master Planner,boss,ENCOUNTER.VANTOM_BOSS
1781484745,19,1,CARD.ACROBATICS,Acrobatics,False,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,19,2,CARD.DEADLY_POISON,Deadly Poison,False,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,19,3,CARD.DEFLECT,Deflect,False,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,19,4,CARD.HAZE,Haze,True,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,19,5,CARD.PRECISE_CUT,Precise Cut,False,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,19,6,CARD.ANTICIPATE,Anticipate,False,CARD.HAZE,Haze,monster,ENCOUNTER.TUNNELER_WEAK
1781484745,20,1,CARD.ECHOING_SLASH,Echoing Slash,False,,,shop,
1781484745,20,2,CARD.SLICE,Slice,False,,,shop,
1781484745,20,3,CARD.FOOTWORK,Footwork,False,,,shop,
1781484745,20,4,CARD.FASTEN,Fasten,False,,,shop,
1781484745,20,5,CARD.BOLAS,Bolas,False,,,shop,
1781484745,21,1,CARD.ESCAPE_PLAN,Escape Plan,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,21,2,CARD.PRECISE_CUT,Precise Cut,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,21,3,CARD.FOLLOW_THROUGH,Follow Through,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,21,4,CARD.BACKFLIP,Backflip,True,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,21,5,CARD.RICOCHET,Ricochet,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,21,6,CARD.DODGE_AND_ROLL,Dodge And Roll,False,CARD.BACKFLIP,Backflip,monster,ENCOUNTER.BOWLBUGS_WEAK
1781484745,22,1,CARD.ESCAPE_PLAN,Escape Plan,True,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,22,2,CARD.STRANGLE,Strangle,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,22,3,CARD.FLECHETTES,Flechettes,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,22,4,CARD.TRACKING,Tracking,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,22,5,CARD.DEFLECT,Deflect,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,22,6,CARD.SNAKEBITE,Snakebite,False,CARD.ESCAPE_PLAN,Escape Plan,monster,ENCOUNTER.EXOSKELETONS_NORMAL
1781484745,23,1,CARD.BACKSTAB,Backstab,False,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,23,2,CARD.DAGGER_SPRAY,Dagger Spray,False,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,23,3,CARD.LEADING_STRIKE,Leading Strike,False,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,23,4,CARD.ADRENALINE,Adrenaline,True,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,23,5,CARD.PRECISE_CUT,Precise Cut,False,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,23,6,CARD.FOLLOW_THROUGH,Follow Through,False,CARD.ADRENALINE,Adrenaline,monster,ENCOUNTER.OVICOPTER_NORMAL
1781484745,25,1,CARD.HAND_TRICK,Hand Trick,True,CARD.HAND_TRICK,Hand Trick,elite,ENCOUNTER.INFESTED_PRISMS_ELITE
1781484745,25,2,CARD.BACKSTAB,Backstab,False,CARD.HAND_TRICK,Hand Trick,elite,ENCOUNTER.INFESTED_PRISMS_ELITE
1781484745,25,3,CARD.ANTICIPATE,Anticipate,False,CARD.HAND_TRICK,Hand Trick,elite,ENCOUNTER.INFESTED_PRISMS_ELITE
1781484745,27,1,CARD.FOOTWORK,Footwork,True,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,27,2,CARD.INFINITE_BLADES,Infinite Blades,False,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,27,3,CARD.LEADING_STRIKE,Leading Strike,False,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,27,4,CARD.RICOCHET,Ricochet,False,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,27,5,CARD.DASH,Dash,False,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,27,6,CARD.PHANTOM_BLADES,Phantom Blades,False,CARD.FOOTWORK,Footwork,unknown,ENCOUNTER.MYTES_NORMAL
1781484745,28,1,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,True,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.ENTOMANCER_ELITE
1781484745,28,2,CARD.STRANGLE,Strangle,False,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.ENTOMANCER_ELITE
1781484745,28,3,CARD.PHANTOM_BLADES,Phantom Blades,False,CARD.TOOLS_OF_THE_TRADE,Tools Of The Trade,elite,ENCOUNTER.ENTOMANCER_ELITE
1781484745,30,1,CARD.DAGGER_THROW,Dagger Throw,False,,,elite,ENCOUNTER.DECIMILLIPEDE_ELITE
1781484745,30,2,CARD.DEADLY_POISON,Deadly Poison,False,,,elite,ENCOUNTER.DECIMILLIPEDE_ELITE
1781484745,30,3,CARD.PIERCING_WAIL,Piercing Wail,False,,,elite,ENCOUNTER.DECIMILLIPEDE_ELITE
1781484745,31,1,CARD.FLICK_FLACK,Flick Flack,False,,,shop,
1781484745,31,2,CARD.RICOCHET,Ricochet,False,,,shop,
1781484745,31,3,CARD.HIDDEN_DAGGERS,Hidden Daggers,False,,,shop,
1781484745,31,4,CARD.BURST,Burst,False,,,shop,
1781484745,31,5,CARD.IMPATIENCE,Impatience,False,,,shop,
1781484745,31,6,CARD.HAND_OF_GREED,Hand Of Greed,False,,,shop,
1781484745,33,1,CARD.ENVENOM,Envenom,True,CARD.ENVENOM,Envenom,boss,ENCOUNTER.KNOWLEDGE_DEMON_BOSS
1781484745,33,2,CARD.FAN_OF_KNIVES,Fan Of Knives,False,CARD.ENVENOM,Envenom,boss,ENCOUNTER.KNOWLEDGE_DEMON_BOSS
1781484745,33,3,CARD.ECHOING_SLASH,Echoing Slash,False,CARD.ENVENOM,Envenom,boss,ENCOUNTER.KNOWLEDGE_DEMON_BOSS
1781484745,35,1,CARD.ESCAPE_PLAN,Escape Plan,False,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,35,2,CARD.EXPOSE,Expose,False,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,35,3,CARD.FLECHETTES,Flechettes,False,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,35,4,CARD.POISONED_STAB,Poisoned Stab,True,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,35,5,CARD.DEADLY_POISON,Deadly Poison,False,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,35,6,CARD.LEADING_STRIKE,Leading Strike,False,CARD.POISONED_STAB,Poisoned Stab,monster,ENCOUNTER.TURRET_OPERATOR_WEAK
1781484745,36,1,CARD.RICOCHET,Ricochet,False,,,shop,
1781484745,36,2,CARD.FLICK_FLACK,Flick Flack,False,,,shop,
1781484745,36,3,CARD.LEG_SWEEP,Leg Sweep,False,,,shop,
1781484745,36,4,CARD.SPEEDSTER,Speedster,False,,,shop,
1781484745,36,5,CARD.FISTICUFFS,Fisticuffs,False,,,shop,
1781484745,36,6,CARD.BOLAS,Bolas,False,,,shop,
1781484745,39,1,CARD.DAGGER_THROW,Dagger Throw,False,,,unknown,EVENT.THE_FUTURE_OF_POTIONS
1781484745,39,2,CARD.LEADING_STRIKE,Leading Strike,False,,,unknown,EVENT.THE_FUTURE_OF_POTIONS
1781484745,39,3,CARD.SLICE,Slice,False,,,unknown,EVENT.THE_FUTURE_OF_POTIONS
1781484745,40,1,CARD.BUBBLE_BUBBLE,Bubble Bubble,True,CARD.BUBBLE_BUBBLE,Bubble Bubble,elite,ENCOUNTER.KNIGHTS_ELITE
1781484745,40,2,CARD.DAGGER_THROW,Dagger Throw,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,elite,ENCOUNTER.KNIGHTS_ELITE
1781484745,40,3,CARD.DASH,Dash,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,elite,ENCOUNTER.KNIGHTS_ELITE
1781484745,42,1,CARD.REFLEX,Reflex,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,42,2,CARD.ANTICIPATE,Anticipate,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,42,3,CARD.DEFLECT,Deflect,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,42,4,CARD.EXPOSE,Expose,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,42,5,CARD.PIERCING_WAIL,Piercing Wail,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,42,6,CARD.PREDATOR,Predator,False,,,monster,ENCOUNTER.SCROLLS_OF_BITING_WEAK
1781484745,43,1,CARD.PREPARED,Prepared,False,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,43,2,CARD.REFLEX,Reflex,False,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,43,3,CARD.LEADING_STRIKE,Leading Strike,False,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,43,4,CARD.TACTICIAN,Tactician,True,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,43,5,CARD.PHANTOM_BLADES,Phantom Blades,False,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,43,6,CARD.FINISHER,Finisher,False,CARD.TACTICIAN,Tactician,unknown,ENCOUNTER.CONSTRUCT_MENAGERIE_NORMAL
1781484745,45,1,CARD.BUBBLE_BUBBLE,Bubble Bubble,True,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,45,2,CARD.UNTOUCHABLE,Untouchable,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,45,3,CARD.PRECISE_CUT,Precise Cut,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,45,4,CARD.FOOTWORK,Footwork,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,45,5,CARD.PREPARED,Prepared,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,45,6,CARD.PIERCING_WAIL,Piercing Wail,False,CARD.BUBBLE_BUBBLE,Bubble Bubble,unknown,ENCOUNTER.THE_LOST_AND_FORGOTTEN_NORMAL
1781484745,46,1,CARD.DASH,Dash,False,,,shop,
1781484745,46,2,CARD.STRANGLE,Strangle,False,,,shop,
1781484745,46,3,CARD.TACTICIAN,Tactician,False,,,shop,
1781484745,46,4,CARD.NIGHTMARE,Nightmare,False,,,shop,
1781484745,46,5,CARD.TRACKING,Tracking,False,,,shop,
1781484745,46,6,CARD.SHOCKWAVE,Shockwave,False,,,shop,
1781484745,46,7,CARD.ALCHEMIZE,Alchemize,False,,,shop,
1781217192,1,1,CARD.ASTRAL_PULSE,Astral Pulse,True,CARD.ASTRAL_PULSE,Astral Pulse,ancient,EVENT.NEOW
1781217192,1,2,CARD.GLOW,Glow,False,CARD.ASTRAL_PULSE,Astral Pulse,ancient,EVENT.NEOW
1781217192,1,3,CARD.COLLISION_COURSE,Collision Course,False,CARD.ASTRAL_PULSE,Astral Pulse,ancient,EVENT.NEOW
1781217192,2,1,CARD.GLOW,Glow,True,CARD.GLOW,Glow,monster,ENCOUNTER.NIBBITS_WEAK
1781217192,2,2,CARD.PROPHESIZE,Prophesize,False,CARD.GLOW,Glow,monster,ENCOUNTER.NIBBITS_WEAK
1781217192,2,3,CARD.SOLAR_STRIKE,Solar Strike,False,CARD.GLOW,Glow,monster,ENCOUNTER.NIBBITS_WEAK
1781217192,4,1,CARD.REFLECT,Reflect,True,CARD.REFLECT,Reflect,monster,ENCOUNTER.SLIMES_WEAK
1781217192,4,2,CARD.WROUGHT_IN_WAR,Wrought In War,False,CARD.REFLECT,Reflect,monster,ENCOUNTER.SLIMES_WEAK
1781217192,4,3,CARD.KNOW_THY_PLACE,Know Thy Place,False,CARD.REFLECT,Reflect,monster,ENCOUNTER.SLIMES_WEAK
1781217192,5,1,CARD.GATHER_LIGHT,Gather Light,True,CARD.GATHER_LIGHT,Gather Light,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781217192,5,2,CARD.PARRY,Parry,False,CARD.GATHER_LIGHT,Gather Light,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781217192,5,3,CARD.CRUSH_UNDER,Crush Under,False,CARD.GATHER_LIGHT,Gather Light,monster,ENCOUNTER.FUZZY_WURM_CRAWLER_WEAK
1781217192,6,1,CARD.COLLISION_COURSE,Collision Course,False,,,shop,
1781217192,6,2,CARD.CRESCENT_SPEAR,Crescent Spear,False,,,shop,
1781217192,6,3,CARD.FOREGONE_CONCLUSION,Foregone Conclusion,False,,,shop,
1781217192,6,4,CARD.ORBIT,Orbit,False,,,shop,
1781217192,6,5,CARD.COORDINATE,Coordinate,False,,,shop,
1781217192,6,6,CARD.SALVO,Salvo,False,,,shop,
1781217192,8,1,CARD.BLACK_HOLE,Black Hole,True,CARD.BLACK_HOLE,Black Hole,elite,ENCOUNTER.PHROG_PARASITE_ELITE
1781217192,8,2,CARD.CLOAK_OF_STARS,Cloak Of Stars,False,CARD.BLACK_HOLE,Black Hole,elite,ENCOUNTER.PHROG_PARASITE_ELITE
1781217192,8,3,CARD.ROYALTIES,Royalties,False,CARD.BLACK_HOLE,Black Hole,elite,ENCOUNTER.PHROG_PARASITE_ELITE
1781217192,11,1,CARD.RESONANCE,Resonance,True,CARD.RESONANCE,Resonance,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781217192,11,2,CARD.HIDDEN_CACHE,Hidden Cache,False,CARD.RESONANCE,Resonance,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781217192,11,3,CARD.ALIGNMENT,Alignment,False,CARD.RESONANCE,Resonance,elite,ENCOUNTER.BYGONE_EFFIGY_ELITE
1781217192,13,1,CARD.DEVASTATE,Devastate,True,CARD.DEVASTATE,Devastate,elite,ENCOUNTER.BYRDONIS_ELITE
1781217192,13,2,CARD.MONOLOGUE,Monologue,False,CARD.DEVASTATE,Devastate,elite,ENCOUNTER.BYRDONIS_ELITE
1781217192,13,3,CARD.SOLAR_STRIKE,Solar Strike,False,CARD.DEVASTATE,Devastate,elite,ENCOUNTER.BYRDONIS_ELITE
1781217192,13,4,CARD.SPECTRUM_SHIFT,Spectrum Shift,False,CARD.DEVASTATE,Devastate,elite,ENCOUNTER.BYRDONIS_ELITE
1781217192,14,1,CARD.BLACK_HOLE,Black Hole,True,CARD.BLACK_HOLE,Black Hole,monster,ENCOUNTER.FLYCONID_NORMAL
1781217192,14,2,CARD.SHINING_STRIKE,Shining Strike,False,CARD.BLACK_HOLE,Black Hole,monster,ENCOUNTER.FLYCONID_NORMAL
1781217192,14,3,CARD.KNOW_THY_PLACE,Know Thy Place,False,CARD.BLACK_HOLE,Black Hole,monster,ENCOUNTER.FLYCONID_NORMAL
1781217192,16,1,CARD.BIG_BANG,Big Bang,True,CARD.BIG_BANG,Big Bang,boss,ENCOUNTER.VANTOM_BOSS
1781217192,16,2,CARD.CRASH_LANDING,Crash Landing,False,CARD.BIG_BANG,Big Bang,boss,ENCOUNTER.VANTOM_BOSS
1781217192,16,3,CARD.BUNDLE_OF_JOY,Bundle Of Joy,False,CARD.BIG_BANG,Big Bang,boss,ENCOUNTER.VANTOM_BOSS
1781217192,16,4,CARD.NEUTRON_AEGIS,Neutron Aegis,False,CARD.BIG_BANG,Big Bang,boss,ENCOUNTER.VANTOM_BOSS
1781217192,18,1,CARD.HIDDEN_CACHE,Hidden Cache,True,CARD.HIDDEN_CACHE,Hidden Cache,monster,ENCOUNTER.TUNNELER_WEAK
1781217192,18,2,CARD.PILLAR_OF_CREATION,Pillar Of Creation,False,CARD.HIDDEN_CACHE,Hidden Cache,monster,ENCOUNTER.TUNNELER_WEAK
